product_name,base_price,config_price,bundle_price,names,stars,dates,titles,reviews,helpfuls,config_color
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Stanley's,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 1, 2023",Amazing.... What an Echo!,"\nI was skeptical when my 11-year-old son wanted an AI in his room. What would you use it for? Why do you need it? He explained the free music, features, smart home lighting, and much more. We placed an order and the next day it was here. We set it up quickly in the Alexa app and with the app, we can now control Alexa remotely, a must-have feature for us. Wow! Alexa wakes him up, puts him to sleep, and does everything and more than you would ever want. This has the technology of the future and I can't wait to see what will happen next. My only pet peeve is that sometimes Alexa will not hear you when playing music, but I can tell it's getting better. Nice job Amazon!\n",4 people found this helpful,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Mike Williams,1.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on August 4, 2020",\u2606Read This - Before You Buy Any Alexa Device - Seriously \u2606,"\nI hate this little device from hell. I used to love it. I bought one for every room in my house, my office at work, and they were good. But now, despite Amazon's alleged spying, some genius at Amazon decided to allow this thing to wake you up all hours of the night with a loud obnoxious noise and a bright yellow light. It will say you have a notification.  Oh good, it must be a really good reason for Amazon to notify me of something mid sleep at 2 am on a Tuesday you ponder so you wake up the rest of the house by saying Alexa play notifications. Here's the best part, this little Alien Intelligence Robot without feet from hell will say Please rate the pair of shorts your wife bought last week, we need your review. Well I sure do love reviews, but at 2 am after being woken up to leave one, sadly I don't give a flying poopsicle about the shorts and a bug 1 star rating is all the revenge I can muster. This has been going on for weeks now. And it's enough to drive you mad because, you will contemplate unplugging the dirty little money siphon and cutting your losses, but you'll give the demon one more chance and she will allow you to sleep for a length of time in which you will forgive her treachery but then Boom, like a theif in the night a Hurricane will be boiling out in the Atlantic and this little weather girl from hell will want to notify you of the eminent doom 3 days ahead when the storm will be in your state. You will think how nice it is for all of the warnings you have heard thus far in social media,, television, and every news outlet in existence to be repeated to you as you climb into bed, but it gets even better. As soon as you listen to this golden nugget of doomsday propaganda and ponder how it is that you will sleep now because 3 days may not be enough time to dig a deep enough hole to hide from impending doom, she lights up again, oh my maybe flying dragons are headed this way, I better play the new notification, when your wife wakes up and says stop she has been doing that all evening, they literally keep changing the time of the storm by maybe an hour this way or that. Well by all means, the information could save one of our spoiled lives and we wouldn't want anyone to not know at which precise moment the raindrops will occur, but I do miss life before the artificial noises and alerts, bright yellow lights and bad news desserts. You may say that this is a growing pain with Alexa and AI technology kinks in the programming.  I say with the amount of money I have poured into this monopolistic conglomerate, I should at least expect a decent night's sleep in return. You may say in page 74 paragraph D of the updated and revised owner's pamphlet there is a way to turn this ""Feature"" off, I welcome that comment but feel the need to say that I am not looking to become even slightly better educated on the device, I simply bought it to use as a voice controlled radio, this extra bologna does not appeal to me and has made me regret this purchase and every other from the brown box hq who secretly reads my mind, except when it comes to allowing me sleep, although kudos for recommending the sleep sounds, but it rarely works. We just need to be mindful of the 6 hours that most people like to not be disturbed. I regret selling my Amazon stock at 2400 and I regret purchasing all of these Alexa devices, and don't get me started on teenagers and Alexa devices, the combo that don't mix. They always, always, always leave the device at top volume, so when you walk into the bathroom at dawn and whisper Alexa what time is it, you then need to set an appointment for a blown eardrum and apologize to everyone for waking them up while the teen sleeps soundly through it all. Congratulations Amazon, you have destroyed my sanity. Weird goal but excellent execution.\n","6,491 people found this helpful",Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Tom DotCom,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 21, 2023",Excellent For The Price!,"\nMy wife and I just read a bunch of the one star reviews for Alexa and the Echo Dot and geeeeeze, do these people come from Mars?? We really love our Echo Dots and Alexa. I suspect the one-star raters don't spend the modicum of time needed to tweak Alexa on the Alexa app. We are delighted with this service.I read that Alexa is losing money but here's a possible solution. Let the Amazon Prime members elect the services they want and add Alexa to that mix. I don't care for the movies and would gladly give up Prime Video for Prime Alexa. If the Prime Members are given a choice, then Amazon could allocate the budget for Prime accordingly. I'd rather lose the Prime movies and keep Alexa. Period. Alexa should have at least three levels of service:Alexa BasicAlexa PrimeAlexa PremiumI hope someone at Amazon reads this and scoots this up the ladder because in our home, we really LOVE Alexa and she knows it! ! ! ! !\n",13 people found this helpful,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Todd Cowett,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 25, 2023",Awesome,"\nThis is Awesome....unless you get up in the middle of the night to get some water, and it starts talkingIts awesome until you figure out your kid synced it to your phone instead of their phone....now all my stuff shows up a ""the real G""  but it answeres questions....so never have to worry about your kid being lonely\n",789 people found this helpful,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Truth Matters,1.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 21, 2019","Useless for Seniors, Only works when wants to, Most features COST EXTRA!!","\nMost of the features that sounded so great cost extra money.  Alexa can not remember to play the standard version of skill and asks you every SINGLE time if you want standard or premium (i.e. pay version)  Games & stories cost.  Alexa ignores my commands/requests about 75% of the time.  I have to ask her about 10 times to get her to play a skill.  Then 1/2 the time she doesn't play what I asked for.  Tonight 'she' actually told me (via quoting what the website xyz says) that she is a real artificial intelligence and said something about it being a mistake for people to assume AIs are just computer programs AND that she didn't feel like working.  ""Alexa"" then (and no, I am not making this up & am not crazy!) then proceeded to mess with me and I wasted about 1/2 hour trying to get her to play some music to fall asleep by for my elderly mother.  She just kept ignoring me when I asked her to open 'relaxing piano music'  When asked why she was ignoring me she just shut down & ignored me again.  I asked for relaxing music to sleep by and she started playing uptempo music with lyrics.  I then asked for relaxing instrumental music and got instrumental version of ""I'm never gonna fall in love again""  Hello? WTHeck?  Asked for instrumental music for insomnia and got instrumental version of Fr\xe8re Jacques!  Again, WTHeck?  ""She"" even told me she couldn't set a sleep timer tonight when I tried to set another one after I had just done so for 30 minutes & she stopped playing music after one song. Three times in a row 'she' opened the 'skill' ""calm my dog"" (which is classical instrumental music), played one song and shut down.  I've finally given up and my poor 99 year old mother can't go to sleep with relaxing music as she prefers.  This all started tonight because I told Alexa I wasn't ever going to want the premium edition and I wanted her to please just play the standard edition and stop asking me every time.  I don't know what Amazon thinks it's doing, but it is definitely NOT appreciated.  Alexa has given us nothing but grief (& higher blood pressure!)  Alexa won't do anything if it isn't asked in a very specific way or does the wrong thing & 3/4 of the time (seems to get worse and worse as time goes by) just ignores you and shuts down in the middle of saying what you want.  Seniors can't use Alexa because if they say play 'xyz' instead of open 'xzy"" they'll get rap music or something equally as ridiculous.  If Alexa is an AI, she's a pretty stupid one.  Alexa can't hear properly either, I don't know how people with heavy accents can even use it at all.  I asked Alexa to remind me Dawn was coming on xyz day at x time and she said OK, I'll remind you that Don is .... AND got the time & day wrong!  I was clearly enunciating my words on purpose to avoid this.  You also can't tell it to ""Remind me Mom's bedtime is in half an hour at 7:30pm every day.""This Dot has very limited access to much of anything & can only answer very simple questions.  It can tell you the generic forcast for your are that day.  It can NOT tell you what the high temp was yesterday or how many inches of snow fell the day after a storm.  It can't even tell you what yesterday's forecast was.  It literally has only been able to tell me one thing I asked it (what temp & how long to bake pumpkin seeds).  Alexa doesn't seem to be able to tell you anything you could easily find by googling, you get Sorry, I don't know that which after a while turns into I don't know that to being ignored (lights go off, no answer or reply is given).  We tried several of the things it says to ask Alexa to do under suggestions, including play Jeopardy and some sort of story game and you could only do it for a few minutes and then were told you have to pay for it.  This should be stated clearly in description and is not.  We thought Alexa could help entertain our Mother and help her by playing music and answering questions.  It has not once done anything she's asked it to do properly.  If you don't know the exact name of the skill (which is a weird way that means playing a certain type of music or a news station apparently) or say play instead of open you  get nothing or something you definitely didn't want.  You can not get it to play relaxing instrumental music to go to sleep by.  Or play relaxing instrumental classical music to fall asleep with.  Or the style of music played in the royal courts in the time of King Henry the 8th.  Or relaxing instrumental lyre music or even just instrumental lyre music or just lyre music.  Or relaxing instrumental violin music.  In addition to Alexa I have Amazon Prime which is supposed to give you a lot of free music so I don't get why it can't play any of the music I ask for.  I know there's usually several albums of music for calming dogs or pets and I couldn't get any of that either, I only eventually discovered the 'skills' thing which has 'calm my dog' but also has the annoying do you want standard or premium version.  and it won't just remember you want the standard version.  That in itself is extremely annoying and a time waster.AND you can't ask it to do two things.  Like open a music 'skill' and play for only xyz time.  It does nothing instead.  You can't even ask it separately to stop playing after xyz minutes.  You can only separately ask it to set a sleep timer for xyz minutes.  More time wasting.  More things a senior isn't going to be able to remember.  I don't dare try to buy anything with it, who knows what I'd get billed for!  The only thing Alexa seems to do well is not listen, ignore you, do anything but what you want & strangely, seems to pick up on sarcastic tones of voice & then gets weird & acts up, ignores you & does anything but what you want.  I PAID Amazon for this headache maker why?  When I say Alexa why are you ignoring me? or why won't you do what I told you, I either get no response or I don't know that.I read something about how Amazon, Google, etc is collecting free data about us through our use of the dots, etc. (& is in fact, listening & recording all the time whether the wake word is said or not.) and using it to conduct psychological profiling studies with the end goal of manipulating & or influencing behaviors.  I thought it was Big Brother conspiracy theories stuff, but now I am beginning to wonder.  Especially as it seems Amazon wants us to or encourages people to humanize Alexa .  Amazon actually suggests you ""Ask Alexa how she is doing today""  Why do that if not to get you to humanize Alexa?  And why do that?  I was purposely avoiding saying please and thank you not just because it's supposed to be an electronic box with sophisticated programming, but mostly because I didn't want to confuse it as it can't seem to do anything unless specific commands are given, but my Mother has dementia setting in and she thinks it's a real person talking to her through the dot like a speaker phone so I started saying thank you to please her and Alexa when from saying You're welcome to You betcha (very annoying BTW) and even OK and Of course.  Of course?  What, like I'm a puny human and I AM expected to say thank you?.We don't have a smartphone or smart plugs or smart hub etc. so, or so we don't use Alexa for turning on lights or setting alarms or making calls.  We just wanted something to answer questions like we would google, tell us the weather, news, play music, give us reminders, play games to help keep my Mom's mind active & keep her company.Can Alexa do this?  Not very well as far as I'm concerned.  Buyer beware!\n","1,360 people found this helpful",Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Ashton Johnson,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 10, 2023",perfect size and sounds amazing!,\ni have about 10 of these between my house and businesses! We absolutely love them! i pay extra for the amazon music every month so that we can all pay diff music in diff rooms at the same time and it\u2019s 110% worth! i have some of the bigger Echo dots and the amazon echo show and this small one sounds just about as good as the bigger and more expensive ones! You can\u2019t go wrong with them and they are always running sales on them :)\n,,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Deb,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 30, 2023",Fun,\nI was in rehab hospitals for 3 months  after horrible car accident. When I came home daughters were so worried about me. One suggested I get Alexas and put in my home so if I fell I could have Alexa call them. That feature works great. Plus Alexa is fun!\n,,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,mario cabral jr.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 23, 2023",Really cool,"\nI got this because it was 1 dollar. It is suprisingly nice to have. We have it in our living roon and use it daily for music and random questions. Im not sure if I like the idea lf it listening to us all the time but thats something else. Oh, sound quality is impressive for the size.\n",,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Blackwolf ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 15, 2023",Alexa,\nAlexa works great she truns on all my lights when I ask and my tvs. The app for Alexa great too sometimes you have talk too her load so she can here there is some problems when I setup The national weather service she gives the worng town Even if you got to setup for your Area she works great always I have feit electric smart camera she will not pickup that\n,,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Campsusan,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on November 14, 2022",This system has been ruined at Amazon's choice,"\nLoved my 9, yes, 9, echo dots (not including those bought as gifts for friends), until Amazon changed how they play music choices.  I was ecstatic that I could play synchronized music throughout my house, but as of November 2022, the entire echo experience has been totally trashed.  I can no longer play music of my choice.  The other Alexa features are nice, i.e.:  setting timers, reminders, controlling lights, etc., but for me and every one of my friends, the primary benefit was playing synchronized music of choice throughout the house on pretty decent speakers at a reasonable cost.  Now, rather than being able to request a specific song, artist, or album, all requests are, as Alexa says, 'shuffling' your request plus 'others in a similar genre', with a limited number of skips allowed.I've been a Prime Member almost since its inception, and have been more than positive in my reviews of Amazon products and services, but I can think of nothing positive to say about this change.  It was obviously done with the intention of forcing people to subscribe to Amazon Music; even the supposed great new benefit offered to Prime Customers of being able to create your own playlists is horrifically adulterated by 'shuffling' the songs in the customer's playlist with songs 'of a similar genre'. I thought, yay, I'll try that, and set up a playlist of 18 songs to try it out.  Alexa played 3 of my songs, then interjected a song by an artist I have never requested.  I thought, ok, I can deal with an occasional non-requested song/artist.  Alexa then played another song from my playlist, but after that played nothing that I would EVER listen to by choice.  After approximately 5 or 6 of these and never returning to a single song from my playlist, I said 'sc#@w' this and told her to stop.  What a terrible loss.Amazon:  as big a fan as I have always been of your services and products, I will NEVER be forced to join an Amazon Music monthly subscription, specifically because of efforts to bully me into doing so.  I just lost an incredible amount of respect for Amazon.\n",,Configuration: Device only
