product_name,base_price,config_price,bundle_price,names,stars,dates,titles,reviews,helpfuls,config_color
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Stanley's,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 1, 2023",Amazing.... What an Echo!,"\nI was skeptical when my 11-year-old son wanted an AI in his room. What would you use it for? Why do you need it? He explained the free music, features, smart home lighting, and much more. We placed an order and the next day it was here. We set it up quickly in the Alexa app and with the app, we can now control Alexa remotely, a must-have feature for us. Wow! Alexa wakes him up, puts him to sleep, and does everything and more than you would ever want. This has the technology of the future and I can't wait to see what will happen next. My only pet peeve is that sometimes Alexa will not hear you when playing music, but I can tell it's getting better. Nice job Amazon!\n",4 people found this helpful,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Tom DotCom,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 21, 2023",Excellent For The Price!,"\nMy wife and I just read a bunch of the one star reviews for Alexa and the Echo Dot and geeeeeze, do these people come from Mars?? We really love our Echo Dots and Alexa. I suspect the one-star raters don't spend the modicum of time needed to tweak Alexa on the Alexa app. We are delighted with this service.I read that Alexa is losing money but here's a possible solution. Let the Amazon Prime members elect the services they want and add Alexa to that mix. I don't care for the movies and would gladly give up Prime Video for Prime Alexa. If the Prime Members are given a choice, then Amazon could allocate the budget for Prime accordingly. I'd rather lose the Prime movies and keep Alexa. Period. Alexa should have at least three levels of service:Alexa BasicAlexa PrimeAlexa PremiumI hope someone at Amazon reads this and scoots this up the ladder because in our home, we really LOVE Alexa and she knows it! ! ! ! !\n",13 people found this helpful,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Todd Cowett,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 25, 2023",Awesome,"\nThis is Awesome....unless you get up in the middle of the night to get some water, and it starts talkingIts awesome until you figure out your kid synced it to your phone instead of their phone....now all my stuff shows up a ""the real G""  but it answeres questions....so never have to worry about your kid being lonely\n","1,360 people found this helpful",Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Ashton Johnson,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 10, 2023",perfect size and sounds amazing!,\ni have about 10 of these between my house and businesses! We absolutely love them! i pay extra for the amazon music every month so that we can all pay diff music in diff rooms at the same time and it\u2019s 110% worth! i have some of the bigger Echo dots and the amazon echo show and this small one sounds just about as good as the bigger and more expensive ones! You can\u2019t go wrong with them and they are always running sales on them :)\n,114 people found this helpful,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Deb,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 30, 2023",Fun,\nI was in rehab hospitals for 3 months  after horrible car accident. When I came home daughters were so worried about me. One suggested I get Alexas and put in my home so if I fell I could have Alexa call them. That feature works great. Plus Alexa is fun!\n,5 people found this helpful,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,mario cabral jr.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 23, 2023",Really cool,"\nI got this because it was 1 dollar. It is suprisingly nice to have. We have it in our living roon and use it daily for music and random questions. Im not sure if I like the idea lf it listening to us all the time but thats something else. Oh, sound quality is impressive for the size.\n",,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Blackwolf ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 15, 2023",Alexa,\nAlexa works great she truns on all my lights when I ask and my tvs. The app for Alexa great too sometimes you have talk too her load so she can here there is some problems when I setup The national weather service she gives the worng town Even if you got to setup for your Area she works great always I have feit electric smart camera she will not pickup that\n,,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Campsusan,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on November 14, 2022",This system has been ruined at Amazon's choice,"\nLoved my 9, yes, 9, echo dots (not including those bought as gifts for friends), until Amazon changed how they play music choices.  I was ecstatic that I could play synchronized music throughout my house, but as of November 2022, the entire echo experience has been totally trashed.  I can no longer play music of my choice.  The other Alexa features are nice, i.e.:  setting timers, reminders, controlling lights, etc., but for me and every one of my friends, the primary benefit was playing synchronized music of choice throughout the house on pretty decent speakers at a reasonable cost.  Now, rather than being able to request a specific song, artist, or album, all requests are, as Alexa says, 'shuffling' your request plus 'others in a similar genre', with a limited number of skips allowed.I've been a Prime Member almost since its inception, and have been more than positive in my reviews of Amazon products and services, but I can think of nothing positive to say about this change.  It was obviously done with the intention of forcing people to subscribe to Amazon Music; even the supposed great new benefit offered to Prime Customers of being able to create your own playlists is horrifically adulterated by 'shuffling' the songs in the customer's playlist with songs 'of a similar genre'. I thought, yay, I'll try that, and set up a playlist of 18 songs to try it out.  Alexa played 3 of my songs, then interjected a song by an artist I have never requested.  I thought, ok, I can deal with an occasional non-requested song/artist.  Alexa then played another song from my playlist, but after that played nothing that I would EVER listen to by choice.  After approximately 5 or 6 of these and never returning to a single song from my playlist, I said 'sc#@w' this and told her to stop.  What a terrible loss.Amazon:  as big a fan as I have always been of your services and products, I will NEVER be forced to join an Amazon Music monthly subscription, specifically because of efforts to bully me into doing so.  I just lost an incredible amount of respect for Amazon.\n",,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Peter M. Maurer,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 16, 2023",The Alexa App is terrible,"\nI love this product. I bought one echo dot 3, and immediately fell in love. I now own several of version 3 and several of version 5, along with a couple echo sow 5s. I love them all. Get one, or several. You won\u2019t regret it. What I don\u2019t like is the Alexa app. I\u2019ve been programming computers since 1969, and have used every human interface imaginable, including punching in hex codes from the front panel while the machine was running. The Alexa app is, by far, the worst I have ever used. Yes, it\u2019s even worse than punching in hex codes. It obviously was never designed. People just added stuff whenever they felt like it, without regard to anything that anyone else had done. For example, when you make a change, sometimes you have to save the change, sometimes it just happens immediately. You never know which is which. When you need to save, you never know where to look for the save button. Sometimes it\u2019s at the top, sometimes it\u2019s at the bottom, sometimes it\u2019s big, sometimes it\u2019s tiny and barely noticeable.  You will notice that you can display \u201call devices\u201d from several locations, but the displays are all different, and there are things you can do from one display that you can\u2019t from another. Good luck on remembering where you found the one you actually needed. And then there\u2019s the \u201chelp\u201d feature. Once you manage to find it, you\u2019ll find lots of \u201cmake sure your device is plugged in\u201d instructions and other brainless nonsense. There are occasional references to menu selections that don\u2019t exist. Once you follow the instructions, you will find that nothing happens. This is not always the case, but it happens more often than not. This is because two or more features are working at cross purposes to one another. Apparently they were developed by two different groups that never talked to each other. The Alexa app needs to be redesigned from the ground up. The documentation needs to be thoroughly scrubbed. Sets of instructions need to be tested to make sure they actually work. Instructions need to be created for things that people actually want to do. No, I don\u2019t want to order 25 tons of paper clips, and I don\u2019t want you to tell me how to do it. (I\u2019m kidding, but not by much.)\n",,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Lewis,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 30, 2023",Thank you Amazon for my $1 Alexa device!,\nI got this from Amazon when they were giving everyone one for $1!It isn't my first Alexa device by any stretch of the imagination.. but it did allow me to add one to my desk at home.. and I have been using it there.. it's really nice to have Alexa so accessible for me.. my kids have always taken the alexa devices in the past.. but this time they already had echo shows so I was able to take this one for me lol.Thank you Amazon for the almost free device!\n,,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on July 29, 2019",So far so good,"\nWe've only had our Alexa devices setup for about two weeks now, so we're definitely still working out the kinks. With that said, this is a review of everything I've noticed of our entire Alexa ecosystem, which includes 2x Echo Dots, 2x Echo Spots, 2x refurbished Echos, and 1x Echo Sub:Pros: Individually, they all work exactly as they should ALMOST all the time (more on that in the cons section). They all look good, and aren't big, ugly hunks of metal and plastic taking up space in your house. They were all incredibly easy to get through initial setup (except the Echo Sub, more below). Music sounds good in all of them, to include the Echo Dots (but it sounds GREAT on the Echos, and fantastic on the Echo/Sub pair).Cons: The voice recognition is almost too good for its own good. We have a fairly open floor plan, with an Echo Spot in the living room and an Echo in the kitchen. Sometimes they both hear a demand, and the wrong device (meaning the one farther away) will respond. I find myself occasionally whispering to an Echo device so its friends don't butt in to the convo.The Echo Sub needed to be reset 3x when I first got it/went to set it up. I had to log in/out of the app a couple times as well before it was recognized and would actually pair to an Echo.Sometimes Alexa tells me she can't complete a request, then my wife (who uses Alexa far less often than I do) will ask the same request and it works...and vice versa. We haven't figured out what we're doing/saying or not doing/not saying for these discrepancies to happen, but hopefully that'll work itself out with time.The most irritating issue I have so far is getting music to play on the ""Everywhere"" group. Sometimes I say ""Alexa play music everywhere"" and it just doesn't do it. Sometimes it'll play on only some of the devices, and sometimes it'll only play on the device I was speaking to. Our house is two stories, and we have two kids and a dog, so we spend a ridiculous amount of our time cleaning/walking up and down the stairs. A big part of the reason I bought these was for the music to fill the house while cleaning, and it oftentimes requires me to spend some time arguing with Alexa to get that to happen. It's even gotten to the point where I've had to go into the app and manually select ""Everywhere,"" because the voice command just won't work.Individual components:2x Echo Dots (w/ separately purchased wall mounts): No complaints. They setup just fine, and work perfectly. They're actually bigger than I thought they would be, and look a little clunky mounted to the wall, but overall they don't mess up our aesthetic enough for me to dock them a star or anything. 5/5 would recommend.2x Echo Spots: No complaints again. These were the first two devices we bought, and they worked so well I decided to buy the other devices. My favorite part of these is their ability to pull up security cam footage. My desk is in the basement, so it's nice to say ""Alexa show me the driveway"" and see who just pulled in, or to say ""Alexa show me the front door"" when the doorbell rings. I paired these will some web cam covers (also bought on Amazon, of course) so Jeffy and his crew can't record me all day long.2x refurbished Echos (in charcoal): I bought these to play music, and they sound amazing. We'll see how they hold up, given that they're refurbished equipment, but I have my fingers crossed. They also look great, and are not an eye sore like other speakers.1x Echo Sub: The only device that gave me an issue with the setup process. For that, I'd honestly give the Sub 4/5 stars because it really was a pain in the butt getting it properly hooked up. It gave me issues not just connecting to Wifi, but also when pairing with an Echo. Lots of logging in/out of the app, resetting the Sub. Irritating, to say the least. However, with that one star docked, I'd give it a SOLID 4/5 stars. This thing sounds GREAT. I'm a huge music lover, but hip hop/rap is really where my loyalty lies. And I NEED bass when I jam, and this thing delivers bass in spades. Even with the setup issue, I'm planning on buying another for in the basement. If Amazon ever makes a waterproof version, I'll buy one for outside for bbqs/parties too.\n",3 people found this helpful,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,Beth,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 10, 2023",Not a fan that you have to buy music package to listen to specific music,"\nBought this for a feral cat to listen to opera.  I could talk through the camera in the room when I wasn't home to tell Alexa to play opera.  I would often request a particular song and she'd answer that I had to purchase the prime music package for something like 4.95/month.  Considering I'm already paying for prime, I wish that were included.  I am able to play music that repeats over and over and it does calm the cat down, but he does become sensitized to hearing the same songs repeatedly.  The music is clear and I can change the volume easily by voice command.\n",4 people found this helpful,Configuration: Device only
Echo_Dot_3rd_Gen_2018_Charcoal,22.92,15.06,59.98,S. Mayo,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on August 17, 2020","So good, and yet...","\nThe Echo Dot itself is a nice little unit. It's compact, and if you don't need a screen or camera it works well for simple device control, weather reports and some uncomplicated questions. You can turn the microphone off if you don't want it listening to what you're up to, and it's wonderful for times and alarms. ""Alexa, 30 minute timer"" is all you need to say to get beeped in 30 minutes. I like that better than fussing with the timer on my stove. Timers, reminders and alarms (all different things) are probably what I use the most.Where I think it falls down is the AI aspects. I'm sure Amazon is proud of how well it does, and as a software engineer who has done a bit with natural language parsing, I recognize the challenges. But I was writing natural language analyzers in the 90's as a hobby, that did better than this. Simple example: you can ask for current weather almost anywhere in the world with a simple ""Alexa, what's the temperature in San Jose Costa Rica."" And bang, you get the temperature there. Oh, you want the humidity too? You try ""Alexa, what's the temperature and humidity in San Jose Costa Rica"" and it is instantly confused. Yet you can ask for the humidity separately and it can figure that out. Basically, asking for ""x and y"" instantly confuses it. That's just bad analysis; kids in grammar school used to be able to diagram sentences and Alexa should be able to as well. That's one example of many.Using Alexa for web searching is hit or miss, and more miss than hit. She has a few favorite websites she likes to look things up on and for some simple queries that works. But more often than not she comes up with an answer that's wildly unrelated to the question; these can be laughable moments, but it can also be annoying. She's no Watson. Don't buy it if your main hope is getting it to do web searches for you.If you have a few of these in the house, you can use them as intercoms, either point to point or to all devices in the house. ""Alexa, intercom, living room"" is all it takes. The microphones allow you to have conversations even if you're across the room from the Echo. You can also set them up to place calls using an iphone account, though you can't use it to pick up calls to your iphone.Randomly, she loses contact with the internet (and that makes her instantly useless) even when nothing else has connection problems. Power cycling fixes it. Just waiting doesn't seem to. It's rare but annoying.You will absolutely want to turn off the option for buying things via an Echo. It sometimes tries to make product suggestions and that's absolutely untenable. And while they did try to make it hard to order stuff by mistake, and you can set a security code so your children can't order candy by the metric ton, it's surely a matter of time before your kids eavesdrop and get the code. I know Amazon wants you to use Alexa as a ""shopping assistant"" but it's a foot in the door that you don't want open in the first place.One awful misfeature - Alexa sometimes tries to be cheery and positive. Occasionally she'll throw in stuff like ""Have a nice day!"" or some other meaningless drivel. I don't see an option to turn it off. I'm sorry, but Alexa is not and will never be a person, and having some algorithm wish me a good day is at best an insincere try at manipulation and at worst some sort of weird attempt to make you trust robots. It's flat out creepy. When I ask her to reporting something, I want a brief answer and then silence. If I want an actual conversation I'll talk to my wife, thanks.Sound quality is actually fairly good given the size, which is to say, not special. It's no audiophile device and using it play even background music is something I just don't do. It's fine for news stations on the web. If you want to ruin an early Pentatonix song, have Alexa play it. Ari's voice is simply out of range. And just forget most Classical.Summary: useful, yes. I might even say Very. Life-changing, not quite. And it could be so much better. Eventually maybe it will be; the language processing is done remotely and I'm sure there are improvements monthly. But as ""your plastic pal who's fun to be with"", or even a device with the language understanding of a four year old, it has a long way to go.\n",6 people found this helpful,Configuration: Device only
